StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
709634,8,20000663,1,2020,DeAndre Jordan,BKN,C,6,20000008,2020-10-31T22:19:28,56,1388.9,1259,15,194.8,292.7,67.9,67.9,194.8,292.7,67.9,0.0,0.0,0.0,84.7,124.4,69.4,143.8,428.4,572.2,12.3,35.2,24.0,107.1,18.4,53.0,75.5,116.3,474.3,347.5,69.7,23.3,12.8,0.7,3.7,18.2,14.4,1460.3,1475.2,1460.3,-39.8,13.3,0.0,1475.2,False,,Scrambled
709440,18,20000664,1,2020,Chris Paul,OKC,PG,70,20000018,2020-10-31T22:19:28,70,2490.6,2251,39,442.7,904.7,49.9,56.3,329.5,594.7,56.5,113.2,310.1,37.2,258.1,284.6,92.5,26.5,329.5,356.0,1.4,16.0,9.1,481.4,113.2,11.2,164.2,161.2,1256.6,1030.0,62.2,24.8,34.7,2.6,0.4,14.0,23.9,2615.1,2662.5,2615.1,336.6,10.2,0.0,2662.5,False,,Scrambled
708344,23,20000665,1,2020,J.J. Redick,NO,SF,36,20000023,2020-10-31T22:19:28,60,1286.9,1612,59,291.7,643.6,46.2,60.8,108.1,238.7,46.2,183.6,404.9,46.2,168.3,188.7,91.0,10.2,143.8,154.0,0.7,9.9,5.3,121.4,20.4,10.2,76.5,97.9,935.3,726.6,65.7,19.4,11.0,0.6,0.5,9.9,20.9,1317.5,1424.7,1317.5,-21.4,0.0,0.0,1424.7,False,,Scrambled
792766,8,20000666,1,2020,Jamal Crawford,BKN,SG,0,20000008,2020-10-31T22:19:28,1,9.9,5,59,2.1,4.2,51.0,51.0,1.0,2.1,51.0,1.0,2.1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,1.0,5.2,4.2,63.8,39.7,103.3,0.0,0.0,0.0,28.8,9.9,10.2,9.9,4.2,0.0,0.0,10.2,False,,Scrambled
710875,22,20000667,1,2020,Austin Rivers,HOU,PG,4,20000022,2020-10-31T22:19:28,68,1064.4,1625,57,215.2,511.0,42.9,52.7,117.3,235.6,50.8,97.9,275.4,36.3,79.6,113.2,71.7,27.5,151.0,178.5,1.8,10.0,6.0,115.3,50.0,10.2,51.0,131.6,607.9,560.8,55.3,12.8,10.1,1.5,0.6,8.7,16.0,1124.6,1147.8,1124.6,83.6,0.0,0.0,1147.8,False,,Scrambled
709475,7,20000676,1,2020,Tobias Harris,PHI,SF,72,20000007,2020-10-31T22:19:28,72,2475.0,2518,12,564.1,1196.5,48.0,53.8,430.4,832.3,52.7,133.6,364.1,37.4,176.5,219.3,82.1,70.4,434.5,504.9,3.2,19.5,11.3,231.5,54.1,40.8,106.1,168.3,1438.2,1293.0,56.7,20.7,14.9,1.1,1.4,7.9,24.5,2569.9,2637.0,2569.9,163.2,11.2,0.0,2637.0,False,,Scrambled
709613,7,20000677,1,2020,Kyle O'Quinn,PHI,C,2,20000007,2020-10-31T22:19:28,30,366.9,319,37,42.8,86.7,50.4,55.2,35.7,59.2,61.5,7.3,27.5,26.4,11.2,20.4,56.1,34.7,83.6,118.3,12.2,29.5,20.8,52.0,7.3,24.5,20.4,37.7,104.0,95.7,55.4,21.2,23.1,1.1,6.8,17.9,16.0,398.5,389.6,398.5,-34.7,2.1,0.0,389.6,False,,Scrambled
709738,5,20000678,1,2020,Nikola Vucevic,ORL,C,62,20000005,2020-10-31T22:19:28,62,2517.8,2038,20,502.9,1053.7,48.7,53.6,402.9,758.9,54.2,100.0,294.8,34.6,133.6,170.3,80.0,142.8,542.6,685.4,7.6,30.2,18.5,226.4,55.1,47.9,89.8,137.7,1239.3,1128.6,56.0,25.7,19.9,1.4,2.2,7.7,26.5,2620.8,2709.6,2620.8,53.0,41.8,0.0,2709.6,False,,Scrambled
709526,5,20000679,1,2020,Evan Fournier,ORL,SF,66,20000005,2020-10-31T22:19:28,66,1822.4,2116,42,442.7,947.6,47.6,57.1,266.2,504.9,53.8,176.5,442.7,40.7,183.6,224.4,83.4,18.4,156.1,174.4,0.9,8.5,4.6,213.2,72.4,15.3,127.5,164.2,1245.4,1046.3,60.7,19.5,16.9,1.7,0.7,11.1,24.6,1910.2,1983.1,1910.2,-83.6,0.0,0.0,1983.1,False,,Scrambled
709644,6,20000680,1,2020,Elfrid Payton,NY,PG,36,20000006,2020-10-31T22:19:28,45,1291.2,1270,54,196.9,448.8,44.8,46.4,182.6,378.4,49.2,14.3,70.4,20.7,50.0,87.7,58.1,53.0,163.2,216.2,4.5,14.4,9.4,329.5,71.4,17.3,97.9,90.8,458.0,487.4,47.9,18.4,39.4,2.9,1.3,17.1,20.0,1380.0,1368.8,1380.0,-85.7,6.2,1.0,1368.8,False,,Scrambled
709673,5,20000681,1,2020,Aaron Gordon,ORL,PF,62,20000005,2020-10-31T22:19:28,62,1923.7,2057,12,341.7,782.3,44.6,49.5,267.2,540.6,50.4,74.5,241.7,31.4,154.0,228.5,68.7,109.1,375.4,484.5,5.8,20.7,12.9,232.6,52.0,39.8,102.0,127.5,911.9,882.9,52.6,17.9,17.7,1.3,1.8,10.6,21.2,2015.5,2068.3,2015.5,-69.4,20.4,1.0,2068.3,False,,Scrambled
709465,3,20000684,1,2020,Dewayne Dedmon,ATL,C,18,20000003,2020-10-31T22:19:28,44,676.1,788,40,104.0,260.1,40.8,45.2,81.6,151.0,55.2,22.4,109.1,21.0,30.6,36.7,85.0,61.2,192.8,254.0,8.6,27.2,17.7,22.4,25.5,41.8,58.1,135.7,261.1,276.3,48.1,11.4,4.2,1.6,4.6,17.7,18.0,743.4,733.6,743.4,-28.6,3.1,0.0,733.6,False,,Scrambled
708362,6,20000686,1,2020,Maurice Harkless,NY,SF,48,20000006,2020-10-31T22:19:28,62,893.5,1455,47,144.8,288.7,51.2,57.3,110.2,188.7,59.6,34.7,100.0,35.4,39.8,67.3,60.3,56.1,188.7,244.8,4.2,14.5,9.3,69.4,59.2,33.7,54.1,151.0,364.1,318.3,58.3,11.4,6.8,2.1,2.3,14.8,11.1,986.3,950.1,986.3,21.4,0.0,0.0,950.1,False,,Scrambled
709701,13,20000689,1,2020,Victor Oladipo,IND,SG,16,20000013,2020-10-31T22:19:28,19,452.9,539,9,98.9,250.9,40.2,47.2,65.3,144.8,46.0,33.7,106.1,32.3,49.0,60.2,83.0,9.4,67.3,76.5,2.0,13.8,8.1,57.1,17.3,4.2,47.9,36.7,280.5,277.4,51.6,14.3,15.7,1.6,0.7,15.0,27.1,474.3,497.5,474.3,-6.1,0.0,0.0,497.5,False,,Scrambled
708328,23,20000691,1,2020,Darius Miller,NO,SF,0,20000023,2020-10-31T22:19:28,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
708379,20,20000698,1,2020,Troy Daniels,DEN,SG,0,20000020,2020-10-31T22:19:28,47,310.0,542,57,73.4,189.7,39.5,52.1,26.5,55.1,49.1,46.9,134.6,35.5,10.2,16.3,63.8,12.2,40.8,53.0,2.6,8.7,5.7,17.3,11.2,3.1,12.2,37.7,204.0,196.9,52.8,10.6,4.6,1.1,0.5,6.1,17.2,324.3,342.2,324.3,4.2,0.0,0.0,342.2,False,,Scrambled
709462,17,20000707,1,2020,Ed Davis,UTA,PF,1,20000017,2020-10-31T22:19:28,29,226.4,309,57,22.4,46.9,48.8,48.8,22.4,46.9,48.8,0.0,0.0,0.0,7.3,14.3,51.0,35.7,71.4,107.1,13.4,25.0,19.4,12.2,11.2,9.4,13.3,62.2,52.0,53.2,50.0,10.6,5.4,1.8,2.5,20.3,9.8,246.8,238.4,246.8,-109.1,0.0,0.0,238.4,False,,Scrambled
709516,17,20000708,1,2020,Jordan Clarkson,UTA,PG,2,20000017,2020-10-31T22:19:28,71,1564.1,1738,42,401.9,884.3,46.3,55.3,246.8,463.1,54.4,155.0,421.3,37.5,140.8,168.3,85.3,51.0,139.7,190.7,3.5,8.9,6.3,138.7,46.9,16.3,98.9,110.2,1099.6,958.4,58.5,20.2,13.6,1.4,0.8,9.7,27.3,1627.3,1700.6,1627.3,-5.1,0.0,0.0,1700.6,False,,Scrambled
709500,6,20000710,1,2020,Julius Randle,NY,PF,64,20000006,2020-10-31T22:19:28,64,2289.3,2122,31,472.3,1026.1,46.9,50.2,407.0,790.5,52.5,65.3,235.6,28.3,263.2,359.0,74.8,154.0,480.4,634.4,7.8,25.4,16.3,202.0,52.0,22.4,196.9,181.6,1273.0,1184.1,54.8,20.5,16.1,1.2,1.0,14.5,28.3,2363.7,2498.0,2363.7,-248.9,30.6,0.0,2498.0,False,,Scrambled
709755,6,20000712,1,2020,Wayne Ellington,NY,SG,1,20000006,2020-10-31T22:19:28,36,349.9,569,22,62.2,177.5,35.8,50.4,11.2,31.6,36.2,51.0,145.9,35.7,11.2,13.3,86.3,4.2,62.2,66.3,0.8,12.2,6.5,44.9,13.3,4.2,18.4,41.8,186.7,183.3,52.0,10.3,11.2,1.2,0.7,9.5,15.4,367.2,387.9,367.2,-19.4,0.0,0.0,387.9,False,,Scrambled
709496,18,20000716,1,2020,Nerlens Noel,OKC,C,7,20000018,2020-10-31T22:19:28,61,1151.1,1150,2,187.7,274.4,69.8,69.8,186.7,271.3,70.2,1.0,3.1,34.0,81.6,108.1,77.0,92.8,213.2,306.0,9.6,20.3,15.0,58.1,60.2,92.8,67.3,169.3,458.0,322.0,72.6,22.4,7.9,2.7,7.2,17.6,15.3,1304.1,1205.1,1304.1,27.5,3.1,0.0,1205.1,False,,Scrambled
709731,13,20000724,1,2020,Jakarr Sampson,IND,SF,12,20000013,2020-10-31T22:19:28,34,340.8,479,37,69.4,117.3,60.3,61.2,67.3,104.0,66.0,2.1,13.3,15.7,18.4,27.5,68.0,20.4,69.4,89.8,4.9,16.0,10.5,21.4,16.3,12.2,15.3,65.3,159.1,129.4,62.6,14.5,6.4,1.7,2.3,10.8,13.5,369.3,353.9,369.3,20.4,0.0,0.0,353.9,False,,Scrambled
792764,22,20000725,1,2020,Luc Richard Mbah a Moute,HOU,PF,0,20000022,2020-10-31T22:19:28,3,10.6,24,37,2.1,5.2,40.8,40.8,2.1,3.1,68.0,0.0,2.1,0.0,1.0,2.1,51.0,1.0,1.0,2.1,4.4,4.5,4.4,0.0,2.1,0.0,1.0,0.0,5.2,6.1,42.5,8.0,0.0,3.9,0.0,14.8,11.9,12.6,11.2,12.6,-7.1,0.0,0.0,11.2,False,,Scrambled
709648,7,20000726,1,2020,Joel Embiid,PHI,C,51,20000007,2020-10-31T22:19:28,51,2217.1,1535,56,389.6,817.0,48.7,52.2,331.5,641.6,52.7,58.1,175.4,33.8,359.0,444.7,82.3,143.8,461.0,604.9,10.5,33.9,22.2,155.0,45.9,66.3,162.2,177.5,1196.5,1012.7,60.3,30.5,17.2,1.5,3.8,14.1,33.8,2329.3,2414.1,2329.3,166.3,37.7,0.0,2414.1,False,,Scrambled
709426,20,20000727,1,2020,Jerami Grant,DEN,SF,24,20000020,2020-10-31T22:19:28,71,1460.2,1929,49,309.1,646.7,48.8,56.6,209.1,389.6,54.8,100.0,257.0,39.7,149.9,199.9,76.5,59.2,193.8,253.0,3.6,11.5,7.6,89.8,51.0,58.1,64.3,157.1,868.0,734.6,60.3,16.7,6.9,1.4,2.9,8.4,18.5,1569.4,1555.0,1569.4,-87.7,0.0,0.0,1555.0,False,,Scrambled
709460,4,20000730,1,2020,Solomon Hill,MIA,SF,4,20000004,2020-10-31T22:19:28,59,750.7,1110,7,112.2,283.6,40.4,52.1,47.9,109.1,44.8,64.3,174.4,37.5,40.8,55.1,75.6,29.6,138.7,168.3,3.2,13.7,8.8,106.1,43.9,12.2,52.0,86.7,329.5,307.8,54.6,12.2,13.7,2.0,1.1,14.7,14.7,806.8,817.3,806.8,-78.5,0.0,0.0,817.3,False,,Scrambled
709421,1,20000733,1,2020,C.J. Miles,WAS,SF,0,20000001,2020-10-31T22:19:28,10,122.8,164,1,19.4,60.2,32.8,41.5,8.3,24.5,34.0,11.2,35.7,32.0,15.3,20.4,76.5,4.2,8.3,12.2,2.7,5.9,4.2,12.2,10.2,4.2,4.2,14.3,65.3,69.2,48.0,13.7,10.2,3.0,2.2,5.8,19.0,137.1,131.1,137.1,-8.2,0.0,0.0,131.1,False,,Scrambled
709654,1,20000737,1,2020,Ian Mahinmi,WAS,C,35,20000001,2020-10-31T22:19:28,38,737.6,823,54,106.1,214.2,50.5,51.5,101.0,187.7,54.9,5.2,26.5,19.6,71.4,115.3,63.1,79.6,142.8,222.4,10.3,20.1,15.0,50.0,31.6,44.9,45.9,116.3,288.7,264.9,55.6,16.8,8.6,1.9,4.9,15.1,16.1,814.1,775.7,814.1,-82.6,1.0,0.0,775.7,False,,Scrambled
708327,28,20000742,1,2020,Paul George,LAC,SF,48,20000028,2020-10-31T22:19:28,48,1719.6,1446,56,349.9,797.6,44.8,55.1,189.7,409.0,47.3,160.1,388.6,42.0,193.8,221.3,89.4,24.5,253.0,277.4,1.9,18.0,10.1,188.7,68.3,20.4,127.5,115.3,1053.7,895.0,60.1,25.5,21.5,2.3,1.3,12.7,30.3,1808.4,1885.0,1808.4,263.2,5.2,0.0,1885.0,False,,Scrambled
710911,15,20000743,1,2020,George Hill,MIL,PG,2,20000015,2020-10-31T22:19:28,59,1105.1,1296,18,197.9,383.5,52.6,63.4,115.3,204.0,57.6,82.6,179.5,46.9,86.7,103.0,85.9,51.0,129.5,180.5,4.3,9.7,7.2,183.6,47.9,5.2,58.1,85.7,565.1,428.8,67.2,20.6,19.4,1.8,0.4,12.2,15.9,1158.1,1184.5,1158.1,306.0,0.0,0.0,1184.5,False,,Scrambled
709585,14,20000745,1,2020,Brandon Knight,DET,PG,3,20000014,2020-10-31T22:19:28,26,330.2,471,46,60.2,170.3,36.0,50.1,14.3,36.7,39.7,45.9,133.6,35.1,20.4,34.7,60.0,4.2,37.7,41.8,1.0,9.6,5.2,70.4,10.2,3.1,38.8,40.8,186.7,185.6,51.3,10.7,22.2,1.1,0.6,17.6,21.3,343.4,374.6,343.4,-71.4,0.0,0.0,374.6,False,,Scrambled
709544,25,20000748,1,2020,Michael Kidd-Gilchrist,DAL,SF,0,20000025,2020-10-31T22:19:28,25,164.6,286,37,22.4,67.3,34.0,37.1,17.3,46.9,37.7,5.2,20.4,25.5,11.2,14.3,80.2,14.3,54.1,68.3,5.5,19.9,12.8,14.3,2.1,6.2,16.3,37.7,61.2,73.6,42.5,5.7,6.6,0.4,1.9,18.5,13.7,172.8,178.8,172.8,11.2,0.0,0.0,178.8,False,,Scrambled
709664,15,20000749,1,2020,Marvin Williams,MIL,PF,1,20000015,2020-10-31T22:19:28,58,766.6,1151,54,121.4,272.3,45.5,56.2,64.3,113.2,57.9,57.1,159.1,36.6,50.0,58.1,87.7,30.6,156.1,186.7,2.9,12.9,8.3,61.2,36.7,30.6,33.7,105.1,349.9,297.9,59.9,13.1,7.0,1.5,2.4,10.4,12.2,834.0,821.4,834.0,-83.6,0.0,0.0,821.4,False,,Scrambled
709710,9,20000752,1,2020,Kemba Walker,BOS,PG,56,20000009,2020-10-31T22:19:28,56,1879.2,1777,29,385.6,906.8,43.4,53.7,202.0,424.3,48.6,183.6,482.5,38.9,213.2,246.8,88.1,36.7,184.6,221.3,2.3,11.2,6.9,273.4,49.0,28.6,119.3,92.8,1167.9,1015.4,58.6,23.4,24.7,1.4,1.5,10.7,27.9,1956.8,2044.8,1956.8,253.0,2.1,0.0,2044.8,False,,Scrambled
709510,2,20000754,1,2020,Cody Zeller,CHA,C,39,20000002,2020-10-31T22:19:28,58,1348.6,1367,45,256.0,488.6,53.4,55.4,237.7,412.1,58.9,18.4,76.5,24.5,124.4,182.6,69.6,163.2,256.0,419.2,12.8,21.7,17.1,89.8,40.8,25.5,76.5,142.8,654.8,568.9,58.6,21.2,11.5,1.6,1.8,12.1,21.3,1414.9,1432.3,1414.9,-225.4,10.2,0.0,1432.3,False,,Scrambled
709705,2,20000758,1,2020,Bismack Biyombo,CHA,C,29,20000002,2020-10-31T22:19:28,53,925.8,1050,4,154.0,283.6,55.4,55.4,154.0,283.6,55.4,0.0,0.0,0.0,92.8,154.0,61.5,122.4,191.8,314.2,12.5,21.1,16.7,51.0,10.2,50.0,49.0,118.3,400.9,351.3,58.1,18.0,8.1,0.5,4.6,12.5,17.2,985.9,978.2,985.9,-156.1,8.3,0.0,978.2,False,,Scrambled
709537,20,20000762,1,2020,Noah Vonleh,DEN,PF,1,20000020,2020-10-31T22:19:28,36,342.5,385,45,53.0,93.8,57.6,59.9,50.0,78.5,64.9,3.1,15.3,20.4,25.5,32.6,79.7,37.7,88.7,126.5,11.2,26.3,18.8,28.6,11.2,6.2,21.4,40.8,134.6,108.2,63.5,18.3,10.4,1.5,1.5,16.9,15.0,359.9,361.1,359.9,-55.1,0.0,0.0,361.1,False,,Scrambled
709691,1,20000775,1,2020,Shabazz Napier,WAS,PG,32,20000001,2020-10-31T22:19:28,56,1216.5,1371,30,191.8,465.1,42.0,50.6,114.2,220.3,52.9,77.5,244.8,32.3,128.5,156.1,84.0,26.5,134.6,161.2,2.1,11.4,6.7,267.2,70.4,11.2,130.6,103.0,589.6,533.8,56.3,17.1,27.5,2.5,0.7,20.0,20.7,1298.1,1333.1,1298.1,-97.9,2.1,1.0,1333.1,False,,Scrambled
709483,5,20000776,1,2020,James Ennis,ORL,SF,18,20000005,2020-10-31T22:19:28,69,916.5,1290,52,163.2,366.2,45.5,53.4,107.1,193.8,56.4,56.1,172.4,33.2,80.6,100.0,82.2,72.4,177.5,249.9,6.1,15.6,10.6,64.3,35.7,22.4,59.2,139.7,463.1,410.2,57.6,13.6,7.5,1.4,1.6,12.9,16.1,974.6,988.1,974.6,-3.1,1.0,0.0,988.1,False,,Scrambled
709643,4,20000780,1,2020,Udonis Haslem,MIA,PF,1,20000004,2020-10-31T22:19:28,5,32.3,45,19,4.2,11.2,37.1,37.1,3.1,8.3,38.2,1.0,3.1,34.0,3.1,4.2,76.5,1.0,15.3,16.3,2.7,37.2,20.6,1.0,0.0,0.0,1.0,6.2,12.2,13.0,47.1,8.9,3.2,0.0,0.0,7.6,14.1,32.3,34.2,32.3,-19.4,0.0,0.0,34.2,False,,Scrambled
729705,19,20000784,1,2020,Carmelo Anthony,POR,PF,58,20000019,2020-10-31T22:19:28,58,1546.4,1940,1,342.7,797.6,43.9,49.6,254.0,567.1,45.7,88.7,230.5,39.3,138.7,164.2,86.2,72.4,302.9,375.4,4.1,16.5,10.3,86.7,50.0,27.5,102.0,174.4,912.9,869.9,53.6,14.6,6.6,1.3,1.3,10.7,21.7,1623.9,1668.2,1623.9,19.4,5.2,0.0,1668.2,False,,Scrambled
709582,25,20000788,1,2020,Tim Hardaway Jr.,DAL,SF,58,20000025,2020-10-31T22:19:28,71,1660.5,2133,14,391.7,901.7,44.3,56.1,183.6,378.4,49.5,208.1,523.3,40.6,152.0,185.6,83.5,25.5,211.1,236.6,1.3,10.4,6.1,139.7,41.8,5.2,70.4,127.5,1143.4,983.4,59.3,17.4,10.1,1.0,0.2,6.9,21.6,1707.4,1811.5,1707.4,295.8,0.0,0.0,1811.5,False,,Scrambled
709702,26,20000795,1,2020,Andrew Wiggins,GS,SF,54,20000026,2020-10-31T22:19:28,54,1902.1,1895,55,445.7,997.6,45.6,51.3,332.5,656.9,51.6,113.2,340.7,33.9,193.8,273.4,72.3,67.3,212.2,279.5,3.9,12.8,8.3,202.0,45.9,54.1,134.6,129.5,1198.5,1117.8,54.7,20.4,19.3,1.2,2.7,11.0,28.9,2002.1,2047.6,2002.1,-205.0,4.2,1.0,2047.6,False,,Scrambled
709550,29,20000797,1,2020,Ricky Rubio,PHO,PG,65,20000029,2020-10-31T22:19:28,65,2145.9,2056,23,292.7,705.8,42.3,48.0,213.2,485.5,44.8,79.6,220.3,36.8,198.9,230.5,88.0,46.9,263.2,310.1,2.6,14.7,8.7,581.4,95.9,11.2,176.5,170.3,863.9,807.3,54.6,20.2,40.5,2.3,0.5,18.3,20.8,2253.0,2326.1,2253.0,151.0,22.4,2.1,2326.1,False,,Scrambled
709668,21,20000800,1,2020,Gorgui Dieng,MEM,C,17,20000021,2020-10-31T22:19:28,63,1181.5,1118,32,169.3,371.3,46.5,54.1,114.2,216.2,53.9,55.1,155.0,36.2,79.6,103.0,78.7,92.8,268.3,361.1,9.3,25.3,17.3,74.5,52.0,60.2,61.2,126.5,473.3,416.6,57.9,20.6,9.4,2.3,4.9,13.1,18.2,1293.7,1271.4,1293.7,-105.1,9.4,0.0,1271.4,False,,Scrambled
709764,11,20000804,1,2020,Zach LaVine,CHI,PG,60,20000011,2020-10-31T22:19:28,60,2329.5,2127,28,549.8,1223.0,45.9,53.7,362.1,729.3,50.7,187.7,493.7,38.8,273.4,340.7,81.8,41.8,253.0,294.8,2.1,14.1,7.9,259.1,89.8,28.6,210.1,133.6,1560.6,1372.9,57.9,23.3,22.1,2.1,1.3,13.5,32.6,2447.8,2546.2,2447.8,-194.8,2.1,0.0,2546.2,False,,Scrambled
710914,7,20000806,1,2020,Glenn Robinson III,PHI,SG,52,20000007,2020-10-31T22:19:28,62,1305.6,1822,23,293.8,603.8,49.6,56.2,215.2,402.9,54.5,78.5,200.9,39.9,75.5,87.7,87.7,82.6,192.8,275.4,5.2,11.9,8.7,97.9,55.1,16.3,56.1,102.0,741.5,642.4,58.9,16.1,8.1,1.5,0.8,8.4,16.9,1377.0,1388.2,1377.0,-301.9,1.0,0.0,1388.2,False,,Scrambled
709494,12,20000810,1,2020,Andre Drummond,CLE,C,56,20000012,2020-10-31T22:19:28,57,2525.3,1916,22,426.4,799.7,54.4,54.7,421.3,764.0,56.2,5.2,35.7,14.6,172.4,299.9,58.6,255.0,626.3,881.3,14.9,37.4,26.1,155.0,111.2,94.9,207.1,205.0,1030.2,931.6,56.4,25.2,13.5,3.0,4.4,18.5,26.1,2731.4,2747.4,2731.4,-194.8,47.9,0.0,2747.4,False,,Scrambled
708333,27,20000811,1,2020,Kentavious Caldwell-Pope,LAL,SG,26,20000027,2020-10-31T22:19:28,69,1083.1,1796,52,241.7,517.1,47.6,56.9,147.9,273.4,55.2,93.8,243.8,39.3,80.6,104.0,79.0,38.8,106.1,144.8,2.5,6.6,4.6,113.2,58.1,14.3,63.2,130.6,657.9,562.9,59.6,13.2,8.8,1.6,0.7,10.3,15.0,1155.6,1168.9,1155.6,159.1,0.0,0.0,1168.9,False,,Scrambled
709436,5,20000813,1,2020,D.J. Augustin,ORL,PG,13,20000005,2020-10-31T22:19:28,57,1144.8,1448,23,187.7,470.2,40.7,48.4,116.3,265.2,44.7,71.4,205.0,35.5,164.2,184.6,90.8,22.4,102.0,124.4,1.7,8.1,4.8,267.2,34.7,1.0,87.7,73.4,611.0,551.5,56.5,16.6,27.4,1.2,0.1,14.0,19.6,1180.5,1230.6,1180.5,77.5,0.0,0.0,1230.6,False,,Scrambled
709495,8,20000816,1,2020,Spencer Dinwiddie,BKN,PG,49,20000008,2020-10-31T22:19:28,64,2222.8,2034,3,432.5,1041.4,42.3,48.6,307.0,633.4,49.5,125.5,408.0,31.4,353.9,454.9,79.4,32.6,192.8,225.4,1.8,10.0,6.0,440.6,40.8,21.4,177.5,183.6,1344.4,1241.6,55.2,22.1,35.7,1.0,0.9,12.8,29.9,2285.0,2399.3,2285.0,53.0,9.4,0.0,2399.3,False,,Scrambled
709481,18,20000822,1,2020,Danilo Gallinari,OKC,SF,62,20000018,2020-10-31T22:19:28,62,1777.8,1870,58,365.2,833.3,44.7,55.8,183.6,385.6,48.6,181.6,447.8,41.3,271.3,304.0,91.1,34.7,293.8,328.4,2.2,17.2,10.1,121.4,42.8,5.2,77.5,76.5,1183.2,967.1,62.4,22.6,10.5,1.2,0.2,7.7,25.2,1825.7,1928.3,1825.7,235.6,3.1,0.0,1928.3,False,,Scrambled
709741,8,20000824,1,2020,Wilson Chandler,BKN,SF,3,20000008,2020-10-31T22:19:28,35,468.7,749,9,75.5,186.7,41.2,51.3,37.7,63.2,60.9,37.7,123.4,31.2,20.4,23.5,88.7,11.2,136.7,147.9,1.6,18.9,10.4,39.8,16.3,12.2,34.7,80.6,209.1,197.0,54.2,9.6,7.6,1.1,1.4,15.3,13.3,497.2,512.3,497.2,-122.4,0.0,0.0,512.3,False,,Scrambled
709687,19,20000827,1,2020,Jusuf Nurkic,POR,C,8,20000019,2020-10-31T22:19:28,8,328.8,258,8,55.1,111.2,50.5,51.5,53.0,101.0,53.6,2.1,10.2,20.4,31.6,35.7,90.4,23.5,60.2,83.6,10.0,24.6,17.3,32.6,11.2,16.3,19.4,39.8,143.8,126.9,57.7,25.6,19.5,2.2,5.6,13.5,24.6,356.4,348.3,356.4,-4.1,3.1,0.0,348.3,False,,Scrambled
708339,27,20000828,1,2020,JaVale McGee,LAL,C,68,20000027,2020-10-31T22:19:28,68,1198.0,1153,6,198.9,312.1,65.0,65.4,195.8,306.0,65.3,3.1,6.2,51.0,54.1,83.6,65.9,127.5,270.3,397.8,12.5,25.9,19.2,37.7,36.7,95.9,56.1,162.2,454.9,348.9,66.5,22.1,4.8,1.6,7.8,14.1,15.2,1330.6,1250.5,1330.6,133.6,2.1,0.0,1250.5,False,,Scrambled
709642,20,20000832,1,2020,Gary Harris,DEN,SG,55,20000020,2020-10-31T22:19:28,56,1095.1,1816,11,222.4,529.4,42.8,49.7,151.0,315.2,48.9,71.4,214.2,34.0,76.5,93.8,83.1,26.5,139.7,166.3,1.7,9.0,5.3,120.4,77.5,14.3,61.2,118.3,592.6,570.7,52.9,11.6,9.3,2.2,0.7,10.1,15.5,1186.9,1169.7,1186.9,124.4,0.0,0.0,1169.7,False,,Scrambled
709491,9,20000833,1,2020,Gordon Hayward,BOS,SF,52,20000009,2020-10-31T22:19:28,52,1702.0,1775,2,357.0,714.0,51.0,57.1,270.3,487.6,56.5,86.7,226.4,39.1,126.5,147.9,87.2,56.1,298.9,355.0,3.6,18.2,10.9,216.2,38.8,22.4,97.9,97.9,927.2,779.1,60.7,21.1,19.1,1.1,1.2,11.4,21.6,1763.2,1824.3,1763.2,338.6,8.3,0.0,1824.3,False,,Scrambled
708330,23,20000834,1,2020,Derrick Favors,NO,PF,49,20000023,2020-10-31T22:19:28,51,1304.3,1267,34,213.2,345.8,62.9,63.1,212.2,338.6,64.0,1.0,7.3,14.6,40.8,72.4,57.4,166.3,344.8,511.0,14.1,29.5,21.8,82.6,30.6,46.9,56.1,109.1,468.2,377.6,63.2,22.1,9.5,1.2,3.2,13.2,14.3,1381.8,1385.9,1381.8,117.3,18.4,0.0,1385.9,False,,Scrambled
